time,A,B,C,4,5,6
780000.0,1.7676793e+01,1.7444291e+01,1.5258591e+01,3.1302369e+01,1.0560245e+00,-1.2029462e-05
795000.0,1.8394534e+01,1.8162966e+01,1.5976515e+01,3.2020076e+01,1.3628302e+00,-1.6611297e-05
810000.0,1.8349752e+01,1.8117854e+01,1.5932150e+01,3.1975708e+01,1.3439580e+00,-2.7647769e-05
825000.0,1.9239469e+01,1.9007441e+01,1.6821642e+01,3.2865510e+01,1.7245808e+00,-4.8012698e-06
840000.0,2.1447970e+01,2.1214871e+01,1.9030226e+01,3.5074091e+01,3.5037629e+00,-4.2123938e-07
855000.0,2.1886625e+01,2.1654295e+01,1.9468599e+01,3.5512286e+01,3.9061534e+00,-1.8086739e-05
870000.0,2.1832407e+01,2.1600642e+01,1.9414405e+01,3.5458222e+01,3.8565495e+00,-1.9131921e-05
885000.0,2.1905114e+01,2.1673220e+01,1.9486411e+01,3.5530220e+01,3.9223363e+00,-1.9333998e-05
900000.0,2.1793158e+01,2.1561350e+01,1.9375018e+01,3.5418862e+01,3.8202891e+00,-1.9554462e-05
915000.0,2.1800041e+01,2.1568103e+01,1.9381472e+01,3.5425244e+01,3.8258658e+00,-1.7593351e-05
930000.0,2.1735018e+01,2.1503086e+01,1.9316665e+01,3.5360500e+01,3.7663814e+00,-2.2866152e-06
945000.0,2.1698195e+01,2.1466536e+01,1.9279550e+01,3.5323444e+01,3.7322435e+00,-5.3012845e-06
960000.0,2.1649265e+01,2.1417614e+01,1.9230679e+01,3.5274507e+01,3.6872342e+00,-5.3706781e-06
975000.0,2.1685889e+01,2.1454286e+01,1.9267121e+01,3.5311039e+01,3.7207984e+00,-5.7095085e-06
990000.0,2.1645526e+01,2.1413775e+01,1.9226970e+01,3.5270798e+01,3.6838417e+00,-5.3852687e-06
1005000.0,2.1627481e+01,2.1395682e+01,1.9209104e+01,3.5252960e+01,3.6674904e+00,-5.3164867e-06
1020000.0,2.1641837e+01,2.1409608e+01,1.9223757e+01,3.5267619e+01,3.6810729e+00,-4.8225256e-06
1035000.0,2.1714178e+01,2.1482029e+01,1.9295788e+01,3.5339660e+01,3.7472046e+00,-5.9898448e-06
1050000.0,2.1674642e+01,2.1442791e+01,1.9256293e+01,3.5300185e+01,3.7109106e+00,-5.8314718e-06
1065000.0,2.1651071e+01,2.1419084e+01,1.9232816e+01,3.5276665e+01,3.6892951e+00,-5.3431686e-06
1080000.0,2.1634631e+01,2.1402624e+01,1.9216370e+01,3.5260230e+01,3.6741973e+00,-5.4231173e-06
1095000.0,2.1648840e+01,2.1416074e+01,1.9231106e+01,3.5274937e+01,3.6880055e+00,-2.8153561e-06
