time,A,B,C,4,5,6
405000.0,4.8468332e-01,5.3974835e-01,1.6279765e-02,5.1613638e-02,3.3063359e-05,1.0453956e-04
420000.0,4.9156295e-01,5.5816982e-01,7.8773232e-02,5.2220798e-02,3.6809435e-05,1.1366775e-04
435000.0,4.8745057e-01,5.3844864e-01,1.3783674e-02,5.3798776e-02,2.5554205e-05,1.0805804e-04
450000.0,5.0405787e-01,5.6581471e-01,6.9521452e-02,6.2924267e-02,6.0348514e-05,1.7007824e-04
465000.0,4.4535799e-01,4.4284939e-01,3.7739497e-02,5.7662499e-02,3.5915657e-05,1.2450747e-04
480000.0,2.7243962e-01,2.4007436e-01,2.2504848e-01,5.1767246e-02,2.4425643e-05,8.9703928e-05
495000.0,2.7462308e-01,2.4168459e-01,2.2567364e-01,5.1904280e-02,1.5853578e-05,6.5547596e-05
510000.0,2.0251804e-01,1.7546937e-01,1.7574166e-01,4.7340107e-02,1.1646143e-05,3.8942326e-05
525000.0,1.3161589e-01,1.1523289e-01,1.1379303e-01,3.7667504e-02,2.7996921e-05,1.3708037e-04
540000.0,8.5669040e-02,7.6581082e-02,7.3523204e-02,3.0999916e-02,2.5924877e-05,2.4254367e-04
555000.0,6.3260574e-02,5.7837183e-02,5.5946486e-02,2.5242597e-02,4.0232386e-05,3.4131247e-04
570000.0,5.4396610e-02,5.0295874e-02,4.8118565e-02,2.3256870e-02,3.0574484e-05,2.6088697e-04
585000.0,4.5679863e-02,4.2834407e-02,3.9869715e-02,2.1241481e-02,1.6739603e-05,2.5638656e-04
600000.0,4.2979006e-02,4.0559128e-02,3.7357828e-02,2.0820712e-02,2.7059931e-05,7.7959688e-05
615000.0,4.3609793e-02,4.1342765e-02,3.8331134e-02,2.1719640e-02,3.5856313e-05,1.1590489e-04
630000.0,2.9085074e-02,2.7428100e-02,2.5185973e-02,1.4108772e-02,1.3863474e-05,5.8822221e-05
645000.0,2.7948485e-02,2.6381734e-02,2.4388692e-02,1.3511470e-02,1.5666880e-05,9.4460192e-05
660000.0,2.8465232e-02,2.6717501e-02,2.4973752e-02,1.3272018e-02,9.8851279e-06,4.5815566e-05
675000.0,3.0607385e-02,2.8615587e-02,2.6925625e-02,1.3903266e-02,5.8024710e-06,3.8460657e-05
690000.0,2.8561706e-02,2.6527059e-02,2.4813810e-02,1.2499506e-02,6.9286977e-06,3.2453790e-05
705000.0,4.7172514e-02,4.3649953e-02,4.2390583e-02,2.0219632e-02,9.1322321e-06,6.2296065e-05
720000.0,1.4648142e-02,1.3575027e-02,1.2213731e-02,6.1779868e-03,4.8953271e-06,3.6831345e-05
735000.0,1.2507667e-02,1.1943537e-02,1.0708019e-02,6.3582578e-03,1.1739741e-03,5.5955785e-05
750000.0,1.9062502e-02,1.7057875e-02,1.6539884e-02,9.5649729e-03,1.9597284e-03,2.2718203e-05
765000.0,2.8795610e-02,2.5918365e-02,2.5423707e-02,1.5297711e-02,2.4213131e-03,2.7301350e-05
780000.0,1.9075255e-02,1.7387320e-02,1.6707739e-02,1.0140613e-02,1.2394626e-03,3.1141838e-06
795000.0,2.0566246e-02,1.8035389e-02,1.8169010e-02,1.0741017e-02,1.9856841e-04,4.1998014e-06
810000.0,1.7806968e-02,1.5660885e-02,1.5873695e-02,9.9994054e-03,8.8593653e-04,6.9712232e-06
825000.0,1.6977609e-02,1.4832437e-02,1.5210932e-02,9.6680211e-03,3.8106706e-04,1.1963833e-06
840000.0,1.2079086e-02,1.0366017e-02,1.0388024e-02,6.6845466e-03,1.1377856e-02,1.1209664e-05
855000.0,1.9185567e-02,1.6591209e-02,1.6734274e-02,1.1389184e-02,5.6457198e-03,3.2894256e-06
870000.0,2.3043893e-02,1.9987851e-02,2.0167703e-02,1.3609008e-02,6.6726531e-03,3.4610275e-06
885000.0,2.4262651e-02,2.0964598e-02,2.0946699e-02,1.3657789e-02,6.0827000e-03,3.4594373e-06
900000.0,2.3094645e-02,2.0005775e-02,2.0146197e-02,1.3519210e-02,6.7014893e-03,3.6039492e-06
915000.0,2.3561246e-02,2.0369254e-02,2.0432816e-02,1.3500606e-02,6.2443078e-03,3.3290287e-06
930000.0,2.2960657e-02,1.9864870e-02,2.0003059e-02,1.3325080e-02,4.7828656e-03,3.5535124e-06
945000.0,2.5407388e-02,2.2007036e-02,2.2131387e-02,1.4690751e-02,4.1157624e-03,4.7583303e-06
960000.0,2.5551032e-02,2.2129851e-02,2.2294273e-02,1.4741461e-02,4.3140058e-03,4.2183551e-06
975000.0,2.6070973e-02,2.2592561e-02,2.2710567e-02,1.5046613e-02,4.3481516e-03,4.1637945e-06
990000.0,2.4846776e-02,2.1514073e-02,2.1664677e-02,1.4312587e-02,3.9285679e-03,4.1225908e-06
1005000.0,2.3958892e-02,2.0752253e-02,2.0914897e-02,1.3851561e-02,3.3964785e-03,4.6526311e-06
1020000.0,2.0140267e-02,1.7413732e-02,1.7549247e-02,1.1635155e-02,2.8913208e-03,8.3539890e-06
1035000.0,2.1638136e-02,1.8687167e-02,1.8740212e-02,1.2291623e-02,2.8430009e-03,1.1390016e-05
1050000.0,2.3380215e-02,2.0243454e-02,2.0379941e-02,1.3577207e-02,3.3129529e-03,1.0844549e-05
1065000.0,2.2379792e-02,1.9362829e-02,1.9510684e-02,1.2930401e-02,3.2365955e-03,9.9391136e-06
1080000.0,2.2249766e-02,1.9248928e-02,1.9393446e-02,1.2840355e-02,3.2572913e-03,9.7818993e-06
1095000.0,1.4849996e-02,1.2809963e-02,1.2951929e-02,8.7283353e-03,1.9904011e-03,5.0287326e-06
1110000.0,8.2797451e-03,7.0554069e-03,7.0981847e-03,4.7896331e-03,1.0300242e-03,2.5727320e-06
1125000.0,1.2632858e-02,1.0871279e-02,1.0975080e-02,7.4689966e-03,1.5706162e-03,4.3660184e-06
1140000.0,8.6488573e-03,7.4109428e-03,7.4997592e-03,5.2069286e-03,1.7555480e-03,2.6864304e-06
1155000.0,8.8965700e-03,7.6072785e-03,7.5817690e-03,5.1008971e-03,7.3001558e-04,4.1106118e-06
1170000.0,8.7281197e-03,7.4409944e-03,7.4051896e-03,5.0651122e-03,5.6938342e-04,3.7129039e-06
1185000.0,1.1002584e-02,9.3783843e-03,9.3989137e-03,6.3465513e-03,9.1872233e-04,5.0511585e-06
1200000.0,1.1021971e-02,9.4637130e-03,9.4687484e-03,6.4153782e-03,9.2892664e-04,4.6220171e-06
1215000.0,1.0290385e-02,8.7929863e-03,8.7945175e-03,5.9458883e-03,8.0753131e-04,4.4237922e-06
1230000.0,9.2872856e-04,1.1413588e-03,6.1712499e-04,1.0927144e-03,9.3428271e-04,1.7482083e-05
1245000.0,1.0145007e-03,7.8127993e-04,3.0721982e-04,5.1226214e-04,4.2441368e-04,1.6723774e-05
1260000.0,3.6295770e-03,3.0567180e-03,3.0368597e-03,1.8628121e-03,4.5210693e-04,3.5516714e-06
1275000.0,6.4806887e-03,5.5209246e-03,5.4547367e-03,3.8608211e-03,1.5652007e-03,4.8803331e-06
1290000.0,9.6435440e-03,8.1703939e-03,7.9394504e-03,5.2858981e-03,1.4441327e-03,4.3234700e-06
1305000.0,1.0626923e-02,9.2645677e-03,9.3750936e-03,6.8954309e-03,4.5329265e-03,2.3496821e-06
1320000.0,3.6494188e-03,3.1037951e-03,3.1265333e-03,2.1842233e-03,1.2574474e-03,3.3037884e-06
1335000.0,1.3309716e-02,1.1438444e-02,1.1280925e-02,7.8809445e-03,1.5854864e-03,8.3281939e-06
1350000.0,1.4177808e-02,1.2222351e-02,1.2084327e-02,8.4213843e-03,3.8271590e-03,1.5422186e-06
1365000.0,1.0776323e-02,9.2830788e-03,9.2802726e-03,6.3704711e-03,3.0898432e-03,9.2192721e-07
1380000.0,1.5497044e-02,1.3382199e-02,1.3359260e-02,8.9847313e-03,2.9937566e-03,4.5596480e-06
1395000.0,4.0377843e-03,3.5230818e-03,3.6480952e-03,2.7912809e-03,2.3013510e-03,3.5107096e-05
1410000.0,3.6749574e-03,3.1103249e-03,3.0979378e-03,2.0700164e-03,1.3213694e-03,1.1854141e-05
1425000.0,1.7170845e-02,1.4816442e-02,1.4613135e-02,1.0302734e-02,3.8664995e-03,7.3153519e-06
1440000.0,1.8280962e-02,1.5844499e-02,1.5687130e-02,1.0859983e-02,3.9836312e-03,2.9619423e-06
1455000.0,1.5815962e-02,1.3634521e-02,1.3751533e-02,9.4634126e-03,1.3512836e-03,7.1644340e-06
1470000.0,1.1427019e-02,9.8522193e-03,9.9314139e-03,6.9614463e-03,2.7304795e-03,3.3976244e-06
1485000.0,2.3504234e-03,2.2283691e-03,2.3381530e-03,2.2155377e-03,2.8341419e-03,4.6463862e-05
1500000.0,5.2259361e-03,4.2777865e-03,3.9569449e-03,2.2088137e-03,2.4226441e-03,3.7746074e-06
1515000.0,2.1172147e-02,1.8327597e-02,1.8028910e-02,1.2337424e-02,4.5724172e-03,2.3431060e-06
1530000.0,1.5684285e-02,1.3536368e-02,1.3710567e-02,9.6263365e-03,3.8761547e-03,7.3419824e-06
1545000.0,1.7023454e-02,1.4666386e-02,1.4787255e-02,9.9962940e-03,1.6667894e-03,6.5044119e-06
1560000.0,8.8621881e-03,7.5395677e-03,7.5413944e-03,5.0811597e-03,1.1675514e-03,1.0946312e-06
1575000.0,9.3014747e-04,9.2455251e-04,4.6121650e-04,8.7244597e-04,6.4711720e-04,4.4696786e-05
1590000.0,5.8521300e-03,4.8424622e-03,4.4620068e-03,2.3866452e-03,2.2620949e-03,1.3936233e-06
1605000.0,2.3176104e-02,2.0089894e-02,2.0176024e-02,1.3884812e-02,1.8998403e-03,8.0795444e-06
1620000.0,8.6944700e-03,7.4496538e-03,7.6622232e-03,5.5747622e-03,4.2789834e-03,2.0643045e-06
1635000.0,4.3358386e-03,3.6830727e-03,3.7197478e-03,2.6820290e-03,1.2675027e-03,1.2489933e-06
1650000.0,3.1670912e-03,2.7800936e-03,2.8152853e-03,1.9900577e-03,1.5470387e-03,2.5589966e-06
1665000.0,8.2525024e-04,6.3069230e-04,3.3563781e-04,5.7385774e-04,4.5463908e-04,1.2705924e-05
1680000.0,7.9135724e-03,6.5663246e-03,6.1161470e-03,3.3180350e-03,3.5135098e-03,1.9698989e-06
1695000.0,1.5309696e-02,1.3384143e-02,1.3814550e-02,1.0196733e-02,5.9886455e-03,7.2113789e-06
1710000.0,4.6058601e-03,3.8600477e-03,3.8072017e-03,2.4187282e-03,9.1377100e-04,9.4250822e-07
1725000.0,2.6344000e-02,2.2834177e-02,2.2876810e-02,1.5699908e-02,2.2109013e-03,7.5048251e-06
