time,A,B,C,4,5,6
420000.0,2.4605303e+00,2.5411957e+00,4.1505781e-02,-2.9016255e-01,1.1061969e-08,3.4621682e-08
435000.0,2.4829622e+00,2.5071861e+00,2.1198650e-03,-3.0164295e-01,7.6431795e-09,3.2890970e-08
450000.0,2.5968583e+00,2.6546624e+00,2.6853492e-02,-3.5250894e-01,1.8301991e-08,5.1874949e-08
465000.0,2.4449795e+00,2.2538702e+00,4.1612180e-02,-3.2987946e-01,1.0743476e-08,3.7938538e-08
480000.0,1.7676244e+00,1.4366939e+00,4.7436543e-01,-2.9384877e-01,6.9994487e-09,2.7348147e-08
495000.0,1.7854220e+00,1.4489866e+00,4.8002510e-01,-2.9428151e-01,3.3827645e-09,1.9943540e-08
510000.0,1.4145592e+00,1.1116734e+00,4.2672302e-01,-3.1556767e-01,2.8407196e-09,1.1930369e-08
525000.0,1.0140672e+00,7.9329077e-01,2.8296525e-01,-2.6200668e-01,2.6715191e-07,4.0965425e-08
540000.0,7.5529853e-01,5.8554943e-01,1.9424937e-01,-2.2455795e-01,4.1599307e-07,7.2017258e-08
555000.0,6.2419088e-01,4.8151835e-01,1.6113542e-01,-1.3617733e-01,1.2834502e-06,1.0096043e-07
570000.0,5.6401616e-01,4.3577117e-01,1.4552421e-01,-1.3179413e-01,2.5956368e-07,7.7211517e-08
585000.0,4.9941259e-01,3.8792501e-01,1.2571481e-01,-1.2858916e-01,4.6813935e-09,7.5817340e-08
600000.0,4.8090847e-01,3.7476404e-01,1.1821260e-01,-1.4975896e-01,6.9850487e-09,2.3646475e-08
615000.0,4.8730708e-01,3.8140167e-01,1.2244113e-01,-1.5700954e-01,9.5754012e-09,3.5086153e-08
630000.0,3.2274751e-01,2.5151500e-01,8.0585079e-02,-9.6637241e-02,3.9184182e-09,1.7614289e-08
645000.0,3.1029920e-01,2.4187352e-01,7.6231116e-02,-9.1492418e-02,4.5098212e-09,2.8037881e-08
660000.0,3.0978838e-01,2.4077983e-01,7.6977156e-02,-8.4688186e-02,2.9127036e-09,1.3661013e-08
675000.0,3.2667821e-01,2.5382446e-01,8.2306028e-02,-8.6397986e-02,1.6978389e-09,1.1447110e-08
690000.0,3.0194470e-01,2.3357971e-01,7.5613264e-02,-7.5655480e-02,8.0822898e-08,9.6288932e-09
705000.0,4.7991006e-01,3.7199977e-01,1.2256129e-01,-1.1938076e-01,2.6021012e-09,1.8592724e-08
720000.0,1.5738945e-01,1.2168600e-01,3.9377996e-02,-3.7057958e-02,8.9641566e-08,1.0914186e-08
735000.0,1.5038960e-01,1.1569858e-01,3.2150731e-02,-4.8633422e-02,1.5696230e-03,1.6428695e-08
750000.0,2.4455349e-01,1.7274210e-01,4.4828645e-02,-6.7827268e-02,5.9552899e-04,6.9031554e-09
765000.0,3.6866837e-01,2.6226820e-01,7.1359189e-02,-1.0498033e-01,3.4093151e-03,8.3222957e-09
780000.0,2.4370837e-01,1.7565466e-01,4.8649881e-02,-7.1143384e-02,1.1246534e-03,9.7437136e-10
795000.0,2.6696582e-01,1.8509414e-01,5.6446684e-02,-7.6588801e-02,4.6388894e-04,1.3107893e-09
810000.0,2.3106643e-01,1.6053450e-01,5.3238190e-02,-6.8319056e-02,1.0400124e-03,2.1800382e-09
825000.0,2.2492872e-01,1.5635235e-01,5.8740043e-02,-6.9329443e-02,7.2951849e-04,3.7447762e-10
840000.0,1.6864040e-01,1.1463821e-01,4.0757469e-02,-4.6857954e-02,-1.2900416e-02,-3.0585092e-09
855000.0,2.7008466e-01,1.8726460e-01,6.7465976e-02,-7.9718616e-02,8.6823971e-03,3.7933104e-10
870000.0,3.2385317e-01,2.2525571e-01,8.0566271e-02,-9.8693719e-02,1.0068125e-02,6.9680334e-10
885000.0,3.4146810e-01,2.3661903e-01,8.0044699e-02,-9.9684594e-02,9.9171956e-03,7.4241008e-10
900000.0,3.2427793e-01,2.2512878e-01,7.9768205e-02,-9.6726104e-02,9.9832623e-03,7.0814543e-10
915000.0,3.3084618e-01,2.2924490e-01,7.8880960e-02,-9.6153630e-02,9.5600693e-03,7.5809975e-10
930000.0,3.2197152e-01,2.2314131e-01,7.8069122e-02,-9.3762422e-02,6.5578181e-03,-8.6400193e-10
945000.0,3.5589814e-01,2.4699064e-01,8.6750711e-02,-1.0393672e-01,3.4187743e-03,-1.2601523e-09
960000.0,3.5750937e-01,2.4794135e-01,8.6400432e-02,-1.0364131e-01,3.2560218e-03,-1.1529416e-09
975000.0,3.6506160e-01,2.5350061e-01,8.8663377e-02,-1.0664539e-01,3.4032285e-03,-9.7060981e-10
990000.0,3.4764604e-01,2.4105101e-01,8.3792975e-02,-1.0087315e-01,2.6880867e-03,-1.0852996e-09
1005000.0,3.3511902e-01,2.3239314e-01,8.1310281e-02,-9.7845128e-02,2.1368842e-03,-1.1835490e-09
1020000.0,2.8192805e-01,1.9513833e-01,6.8293625e-02,-8.1845529e-02,7.3926094e-04,-2.0392197e-09
1035000.0,3.0332319e-01,2.0984931e-01,7.1850104e-02,-8.8574790e-02,1.7963487e-04,-2.6422600e-09
1050000.0,3.2739702e-01,2.2704712e-01,7.9985920e-02,-9.5509837e-02,1.2363856e-03,-2.6657585e-09
1065000.0,3.1325683e-01,2.1699391e-01,7.5911332e-02,-9.0786608e-02,1.0477617e-03,-2.5063625e-09
1080000.0,3.1132438e-01,2.1561122e-01,7.5381807e-02,-9.0326635e-02,9.0695082e-04,-2.4647036e-09
1095000.0,2.0809011e-01,1.4365530e-01,5.1438370e-02,-6.0343663e-02,7.4847009e-04,-1.2810408e-09
1110000.0,1.1636066e-01,7.9374785e-02,2.7986716e-02,-3.1249503e-02,5.9144131e-04,-7.5343137e-10
1125000.0,1.7719924e-01,1.2205818e-01,4.4143779e-02,-5.0766121e-02,9.1282811e-04,-1.1962463e-09
1140000.0,1.2151381e-01,8.3357470e-02,3.1107456e-02,-3.4261864e-02,1.1454652e-03,-7.6814827e-10
1155000.0,1.2579219e-01,8.6296556e-02,2.9889684e-02,-3.6097107e-02,-3.5757834e-05,-1.0332000e-09
1170000.0,1.2400170e-01,8.5123296e-02,3.0241076e-02,-3.6048755e-02,2.0342812e-04,-9.5580766e-10
1185000.0,1.5645727e-01,1.0711881e-01,3.7885241e-02,-4.5190993e-02,1.5123024e-04,-1.1374302e-09
1200000.0,1.5643797e-01,1.0783940e-01,3.8143937e-02,-4.6184860e-02,3.1091152e-04,-1.0066261e-09
1215000.0,1.4607990e-01,1.0037949e-01,3.5348221e-02,-4.2783883e-02,1.3468082e-04,-1.0045171e-09
1230000.0,1.3990174e-02,1.5049408e-02,8.3851014e-03,-9.6473557e-03,3.7563186e-04,-2.7880466e-07
1245000.0,1.5764948e-02,1.0217079e-02,2.8605309e-03,-4.3644164e-03,-1.0499918e-03,-4.0215690e-07
1260000.0,5.5828034e-02,3.7436356e-02,1.3796232e-02,-1.5606443e-02,1.3486059e-03,2.8128452e-08
1275000.0,9.9878584e-02,6.8269315e-02,2.6154740e-02,-2.8087492e-02,4.3844079e-03,3.0330224e-08
1290000.0,1.4842485e-01,1.0083326e-01,3.3792792e-02,-3.9557409e-02,5.5813630e-03,1.3525262e-09
1305000.0,1.6198542e-01,1.1382252e-01,4.8832908e-02,-4.9460430e-02,8.8480878e-03,7.0260303e-10
1320000.0,5.6441386e-02,3.8400033e-02,1.7139320e-02,-1.2592896e-02,3.1687198e-03,-3.0772934e-08
1335000.0,2.0353817e-01,1.4065990e-01,5.2284479e-02,-6.2409015e-02,6.7395139e-03,2.6040059e-09
1350000.0,2.1339516e-01,1.4772439e-01,5.3659958e-02,-5.9365068e-02,2.1735753e-03,2.6421129e-10
1365000.0,1.6096075e-01,1.1103714e-01,4.0827036e-02,-4.3951305e-02,4.9710898e-03,2.8871491e-10
1380000.0,2.3011405e-01,1.5974318e-01,5.8777770e-02,-7.0322971e-02,-4.9058075e-03,1.4032816e-09
1395000.0,6.0691983e-02,4.2037497e-02,2.5334577e-02,-1.7355548e-02,1.4662523e-03,-9.4739289e-07
1410000.0,5.6646751e-02,3.8201207e-02,1.4722813e-02,-1.3910567e-02,4.1479443e-03,-2.3774058e-07
1425000.0,2.6112906e-01,1.8117491e-01,6.6894365e-02,-7.3947008e-02,8.3721058e-03,2.2770543e-09
1440000.0,2.7242001e-01,1.8967402e-01,6.7751481e-02,-7.9357834e-02,5.8998355e-03,8.7394669e-10
1455000.0,2.3081032e-01,1.5955307e-01,5.8193699e-02,-6.8409778e-02,6.8608263e-04,2.2278794e-09
1470000.0,1.6628313e-01,1.1500467e-01,4.5149257e-02,-4.9949353e-02,3.2273638e-03,1.0546499e-09
1485000.0,3.5509260e-02,2.6979885e-02,2.1241078e-02,-1.9003756e-02,3.4073835e-03,-1.5360398e-06
1500000.0,8.0171677e-02,5.2344297e-02,1.2063628e-02,-1.4771983e-02,-5.0943502e-03,1.1821422e-09
1515000.0,3.1697405e-01,2.2057453e-01,7.6871203e-02,-8.9960069e-02,6.0198571e-03,5.4660197e-11
1530000.0,2.2820766e-01,1.5789972e-01,6.0238858e-02,-6.7181345e-02,4.7569360e-03,2.2737525e-09
1545000.0,2.4236712e-01,1.6768508e-01,5.8985224e-02,-7.1512440e-02,7.8312772e-04,-3.4907785e-10
1560000.0,1.2674991e-01,8.6716544e-02,3.0673393e-02,-3.6401023e-02,6.3033159e-04,-2.9065972e-10
1575000.0,1.4152239e-02,1.2157973e-02,6.5045442e-03,-8.8971461e-03,-1.3717797e-03,-1.3887966e-06
1590000.0,8.8159178e-02,5.8444445e-02,1.2123141e-02,-1.6781278e-02,-3.2204024e-03,3.6776002e-10
1605000.0,3.3707972e-01,2.3457886e-01,8.4963413e-02,-1.0094324e-01,1.3317630e-03,1.8301237e-09
1620000.0,1.2438396e-01,8.5557453e-02,3.6366340e-02,-3.5140233e-02,6.5357019e-03,3.4992234e-10
1635000.0,6.3076604e-02,4.2847554e-02,1.8223190e-02,-1.7712840e-02,2.1754683e-03,-3.8474959e-10
1650000.0,4.6964922e-02,3.3169595e-02,1.4709333e-02,-1.4706964e-02,2.7583647e-03,-5.4744969e-09
1665000.0,1.2710832e-02,8.9152219e-03,4.9041947e-03,-6.7105261e-03,-3.4042239e-04,-2.6314001e-07
1680000.0,1.1937657e-01,7.9221595e-02,1.7296214e-02,-2.5545537e-02,-7.4967447e-03,5.2158228e-10
1695000.0,2.2119382e-01,1.5531889e-01,6.7413635e-02,-7.0229368e-02,8.3625188e-03,2.1940127e-09
1710000.0,6.7795704e-02,4.5577799e-02,1.5647267e-02,-1.6534025e-02,1.4129879e-03,2.5759134e-10
1725000.0,3.8286049e-01,2.6658374e-01,9.6930255e-02,-1.1343161e-01,3.2607625e-03,1.9581425e-09
