time,A,B,C,4,5,6
375000.0,1.0179278e-01,9.7765332e-02,3.6458198e-03,2.3101755e-02,3.1738648e-05,3.7088175e-09
390000.0,1.0571219e-01,1.0415187e-01,2.4037652e-03,2.4668507e-02,1.2838895e-04,4.2171213e-09
405000.0,1.0370995e-01,1.0078466e-01,2.9936980e-03,2.3336888e-02,8.7771635e-05,3.3788794e-09
420000.0,1.0432815e-01,1.0220555e-01,2.8906503e-03,2.3432241e-02,9.1958779e-05,3.6738623e-09
435000.0,1.0546100e-01,1.0242352e-01,3.5983530e-03,2.4347382e-02,5.4336797e-05,3.4988374e-09
450000.0,1.1027421e-01,1.0857033e-01,4.1785410e-03,2.7745924e-02,1.2187680e-04,5.4909202e-09
465000.0,1.0376453e-01,9.7328835e-02,1.1648164e-02,2.6829501e-02,3.3939595e-05,4.0296877e-09
480000.0,7.5597367e-02,6.7618696e-02,3.8593371e-02,2.5234870e-02,4.8686594e-05,2.9129614e-09
495000.0,7.6377947e-02,6.8247064e-02,3.8915267e-02,2.5331591e-02,3.3791408e-05,2.1387585e-09
510000.0,6.0390784e-02,5.4259503e-02,3.4823530e-02,2.3795463e-02,5.8760973e-05,1.2776765e-09
525000.0,4.3417849e-02,3.9904167e-02,2.7184743e-02,1.9601516e-02,1.2547615e-04,4.2730552e-09
540000.0,3.2362530e-02,3.0788790e-02,2.1990657e-02,1.7139524e-02,1.5409794e-04,7.4694935e-09
555000.0,2.6693795e-02,2.6143656e-02,1.9443935e-02,1.3996893e-02,1.4719725e-04,1.0444936e-08
570000.0,2.4129653e-02,2.3958233e-02,1.7812776e-02,1.3307799e-02,1.3739762e-04,7.9940552e-09
585000.0,2.1379549e-02,2.1585447e-02,1.5785550e-02,1.2607171e-02,1.4752244e-04,7.8208409e-09
600000.0,2.0595205e-02,2.0947397e-02,1.5258676e-02,1.2762694e-02,3.1223154e-04,2.4444424e-09
615000.0,2.0865514e-02,2.1317239e-02,1.5609966e-02,1.3309873e-02,3.4940258e-04,3.6278653e-09
630000.0,1.3798478e-02,1.4049393e-02,1.0153756e-02,8.5274908e-03,1.4328495e-04,1.8035151e-09
645000.0,1.3264274e-02,1.3520027e-02,9.8707963e-03,8.1694259e-03,1.2642265e-04,2.8572866e-09
660000.0,1.3237355e-02,1.3402316e-02,9.8498988e-03,7.8573266e-03,9.9580170e-05,1.3991431e-09
675000.0,1.3955862e-02,1.4061472e-02,1.0349240e-02,8.0985767e-03,5.4653495e-05,1.1789648e-09
690000.0,1.2893526e-02,1.2905718e-02,9.4201567e-03,7.1952016e-03,2.8334135e-05,9.9131792e-10
705000.0,2.0509868e-02,2.0372756e-02,1.5377402e-02,1.1457819e-02,1.2627219e-04,1.9286264e-09
720000.0,6.7120063e-03,6.7221115e-03,4.6999694e-03,3.5740804e-03,1.0293807e-05,1.1170117e-09
735000.0,6.4577229e-03,6.6282630e-03,4.8125413e-03,4.0442296e-03,2.2610895e-05,1.6405417e-09
750000.0,1.0694861e-02,1.0263047e-02,8.3389208e-03,6.4209855e-03,3.4458708e-04,7.0963074e-10
765000.0,1.6136136e-02,1.5571826e-02,1.2757251e-02,1.0235752e-02,4.7760369e-04,8.6756419e-10
780000.0,1.0626292e-02,1.0390761e-02,8.2950035e-03,6.7729759e-03,2.7460503e-04,9.2452192e-11
795000.0,1.1726314e-02,1.1033912e-02,9.2268826e-03,7.2704791e-03,1.1729609e-04,1.3736845e-10
810000.0,1.0137507e-02,9.5710201e-03,7.9871804e-03,6.7129550e-03,2.5589496e-04,2.2279802e-10
825000.0,9.8677979e-03,9.2925637e-03,7.6890983e-03,6.6039903e-03,4.5085462e-05,1.8077505e-11
840000.0,7.4199022e-03,6.8347954e-03,5.6187164e-03,4.7174821e-03,2.4255691e-03,2.1301778e-09
855000.0,1.1934352e-02,1.1059518e-02,9.1689959e-03,8.0793235e-03,8.3634933e-04,1.4641349e-11
870000.0,1.4328008e-02,1.3295907e-02,1.1047948e-02,9.6920111e-03,9.8030217e-04,2.7221329e-11
885000.0,1.5118727e-02,1.3973065e-02,1.1553684e-02,9.7601465e-03,8.2761824e-04,2.9992668e-11
900000.0,1.4347046e-02,1.3294809e-02,1.1033751e-02,9.6119500e-03,9.6550649e-04,2.7781432e-11
915000.0,1.4642294e-02,1.3540287e-02,1.1223370e-02,9.6021442e-03,8.5215039e-04,2.8190981e-11
930000.0,1.4244417e-02,1.3184477e-02,1.0950389e-02,9.4519534e-03,5.5713550e-04,6.9247011e-11
945000.0,1.5755865e-02,1.4587030e-02,1.2118274e-02,1.0425659e-02,4.9568948e-04,0.0000000e+00
960000.0,1.5826886e-02,1.4653159e-02,1.2180082e-02,1.0446565e-02,5.3224719e-04,0.0000000e+00
975000.0,1.6164448e-02,1.4968973e-02,1.2440233e-02,1.0680478e-02,5.1860077e-04,0.0000000e+00
990000.0,1.5387406e-02,1.4245455e-02,1.1836928e-02,1.0145630e-02,5.4715033e-04,0.0000000e+00
1005000.0,1.4828283e-02,1.3735671e-02,1.1415016e-02,9.8169901e-03,5.6890093e-04,0.0000000e+00
1020000.0,1.2458370e-02,1.1536400e-02,9.5779197e-03,8.2426601e-03,7.2001302e-04,0.0000000e+00
1035000.0,1.3414191e-02,1.2399905e-02,1.0273358e-02,8.7464975e-03,9.7878643e-04,0.0000000e+00
1050000.0,1.4484809e-02,1.3414042e-02,1.1140006e-02,9.6242495e-03,8.1939799e-04,0.0000000e+00
1065000.0,1.3854350e-02,1.2826477e-02,1.0652860e-02,9.1607510e-03,8.0107275e-04,0.0000000e+00
1080000.0,1.3768138e-02,1.2746277e-02,1.0585487e-02,9.0966338e-03,8.1974300e-04,0.0000000e+00
1095000.0,9.1719515e-03,8.4965761e-03,7.0490062e-03,6.1659879e-03,4.2945613e-04,0.0000000e+00
1110000.0,5.1052663e-03,4.7006082e-03,3.8696083e-03,3.3619119e-03,1.9195308e-04,2.6477742e-10
1125000.0,7.7994877e-03,7.2201428e-03,5.9651704e-03,5.2648927e-03,2.8626901e-04,6.2898686e-11
1140000.0,5.3316134e-03,4.9327666e-03,4.0661355e-03,3.6535277e-03,2.0284978e-04,2.6421182e-10
1155000.0,5.5252422e-03,5.1001326e-03,4.1682119e-03,3.6294036e-03,3.2737987e-04,5.6973332e-11
1170000.0,5.4492651e-03,5.0172222e-03,4.0903419e-03,3.6153131e-03,2.6621812e-04,1.6704496e-10
1185000.0,6.8891361e-03,6.3238263e-03,5.2131364e-03,4.5321309e-03,3.9721621e-04,0.0000000e+00
1200000.0,6.8885666e-03,6.3682848e-03,5.2375834e-03,4.5866235e-03,3.4029869e-04,0.0000000e+00
1215000.0,6.4321466e-03,5.9220033e-03,4.8684022e-03,4.2521291e-03,3.3638239e-04,0.0000000e+00
1230000.0,5.5052798e-04,7.5679424e-04,3.6454718e-04,7.7850149e-04,3.1930674e-04,5.7360216e-06
1245000.0,6.1060765e-04,5.5827409e-04,1.9408213e-04,3.9146833e-04,8.6514374e-05,6.8993650e-05
1260000.0,2.4468168e-03,2.2092959e-03,1.8300227e-03,1.4231531e-03,1.7385458e-04,8.6698215e-05
1275000.0,4.4068934e-03,4.0239328e-03,3.2873816e-03,2.9004520e-03,2.9419625e-04,8.3415835e-05
1290000.0,6.5750003e-03,5.9643407e-03,4.8508329e-03,3.9932219e-03,3.6922738e-04,9.6614378e-05
1305000.0,7.1618621e-03,6.6853060e-03,5.5038911e-03,5.1329220e-03,8.6458298e-04,9.8652614e-05
1320000.0,2.4725340e-03,2.2545995e-03,1.8468102e-03,1.6043612e-03,2.5591383e-04,4.3637989e-05
1335000.0,9.0263732e-03,8.2947583e-03,6.7780599e-03,5.9587565e-03,4.5887927e-04,1.5302698e-04
1350000.0,9.4520405e-03,8.7132973e-03,7.1419480e-03,6.2378876e-03,8.6508117e-04,3.1460837e-05
1365000.0,7.1100791e-03,6.5601127e-03,5.4301233e-03,4.6707250e-03,5.0137658e-04,1.4986236e-05
1380000.0,1.0190089e-02,9.4112598e-03,7.7668433e-03,6.6633948e-03,7.9410607e-04,1.0632573e-04
1395000.0,2.6532635e-03,2.4909287e-03,1.9951690e-03,2.0393715e-03,5.2487798e-04,5.3242598e-05
1410000.0,2.4811668e-03,2.2518502e-03,1.8612906e-03,1.5409670e-03,2.0334473e-04,8.6627573e-05
1425000.0,1.1591962e-02,1.0683291e-02,8.7317866e-03,7.6801309e-03,7.0191405e-04,1.2405554e-04
1440000.0,1.2073981e-02,1.1179996e-02,9.1875369e-03,8.0098996e-03,5.6981184e-04,2.8715176e-05
1455000.0,1.0211274e-02,9.4337880e-03,7.8479373e-03,6.8706975e-03,4.7807341e-04,8.7650047e-11
1470000.0,7.3302971e-03,6.7927504e-03,5.5819321e-03,5.0243097e-03,4.0280656e-04,2.8670375e-09
1485000.0,1.5187270e-03,1.5947343e-03,1.3363026e-03,1.6339931e-03,6.0124735e-04,9.5054631e-05
1500000.0,3.5346992e-03,3.1032317e-03,2.4584161e-03,1.6580384e-03,8.0775300e-04,9.8713259e-05
1515000.0,1.4070887e-02,1.2998017e-02,1.0642611e-02,9.1620377e-03,9.6475638e-04,9.5771764e-05
1530000.0,1.0090463e-02,9.3350981e-03,7.7551795e-03,6.9357669e-03,5.4438157e-04,1.9548678e-10
1545000.0,1.0709264e-02,9.8883818e-03,8.2355903e-03,7.1532460e-03,5.2457073e-04,0.0000000e+00
1560000.0,5.5801107e-03,5.1084485e-03,4.2069373e-03,3.6380371e-03,2.0624126e-04,3.8651977e-11
1575000.0,5.5268329e-04,6.2381634e-04,2.6904723e-04,6.3793140e-04,1.8816195e-04,9.9416276e-05
1590000.0,3.8856898e-03,3.4488334e-03,2.7282385e-03,1.7855151e-03,7.1347563e-04,5.9817128e-05
1605000.0,1.4942597e-02,1.3846261e-02,1.1476922e-02,1.0076942e-02,7.5676622e-04,0.0000000e+00
1620000.0,5.4735415e-03,5.0455113e-03,4.1915998e-03,3.9103079e-03,6.6279109e-04,4.9939036e-11
1635000.0,2.7541524e-03,2.5257917e-03,2.0564216e-03,1.9013771e-03,2.0591406e-04,7.3459888e-10
1650000.0,2.0306978e-03,1.9247390e-03,1.5683464e-03,1.4523458e-03,2.7194584e-04,9.4820345e-05
1665000.0,4.9078739e-04,4.3251303e-04,1.8919989e-04,4.2669112e-04,1.3871852e-04,4.8416256e-05
1680000.0,5.2808942e-03,4.6927934e-03,3.7453175e-03,2.5028530e-03,1.1516381e-03,7.8469435e-05
1695000.0,9.7645541e-03,9.1519199e-03,7.6138820e-03,7.2777086e-03,8.7692770e-04,1.0160022e-10
1710000.0,2.9698217e-03,2.6810591e-03,2.1917787e-03,1.7418912e-03,1.1176715e-04,4.1732856e-05
1725000.0,1.6984354e-02,1.5726675e-02,1.2996538e-02,1.1383311e-02,7.4591069e-04,5.1505761e-12
