time,A,B,C,4,5,6
1155000.0,-3.501e-02,-6.998e-02,-1.007e-01,-8.824e-02,-3.014e-03,-7.682e-10
1170000.0,-3.494e-02,-6.859e-02,-9.870e-02,-8.790e-02,-1.570e-03,-6.624e-10
1185000.0,-4.435e-02,-8.695e-02,-1.256e-01,-1.102e-01,-3.309e-03,-1.100e-09
1200000.0,-4.423e-02,-8.758e-02,-1.262e-01,-1.111e-01,-1.054e-03,-1.040e-09
1215000.0,-4.148e-02,-8.126e-02,-1.174e-01,-1.030e-01,-1.754e-03,-9.543e-10
1230000.0,-1.312e-04,-8.273e-03,1.257e-04,-1.842e-02,7.500e-03,-3.001e-09
1245000.0,1.931e-04,-6.624e-03,-3.573e-03,-8.955e-03,1.420e-03,1.662e-07
1260000.0,-1.500e-02,-3.084e-02,-4.398e-02,-3.320e-02,-1.988e-03,9.267e-09
1275000.0,-2.852e-02,-5.577e-02,-7.914e-02,-7.098e-02,9.751e-03,1.083e-08
1290000.0,-4.349e-02,-8.288e-02,-1.166e-01,-9.678e-02,5.066e-03,6.630e-11
1305000.0,-4.702e-02,-9.218e-02,-1.330e-01,-1.261e-01,3.194e-02,2.190e-10
1320000.0,-1.519e-02,-3.128e-02,-4.458e-02,-4.130e-02,9.582e-03,2.808e-08
1335000.0,-6.008e-02,-1.149e-01,-1.632e-01,-1.422e-01,2.116e-03,1.525e-10
1350000.0,-6.217e-02,-1.208e-01,-1.720e-01,-1.530e-01,-2.008e-02,-4.044e-10
1365000.0,-4.606e-02,-9.109e-02,-1.308e-01,-1.153e-01,1.721e-02,4.876e-12
1380000.0,-6.704e-02,-1.302e-01,-1.872e-01,-1.587e-01,-6.171e-03,-2.652e-10
1395000.0,-1.605e-02,-3.478e-02,-4.763e-02,-5.126e-02,1.525e-02,2.022e-07
1410000.0,-1.512e-02,-3.139e-02,-4.476e-02,-3.837e-02,8.908e-03,1.539e-07
1425000.0,-7.719e-02,-1.481e-01,-2.103e-01,-1.883e-01,2.346e-02,2.545e-10
1440000.0,-7.948e-02,-1.549e-01,-2.212e-01,-1.947e-01,-8.237e-03,-3.112e-10
1455000.0,-6.669e-02,-1.306e-01,-1.892e-01,-1.673e-01,3.934e-03,-2.682e-10
1470000.0,-4.699e-02,-9.367e-02,-1.349e-01,-1.228e-01,1.470e-02,-1.420e-10
1485000.0,-7.806e-03,-2.125e-02,-2.701e-02,-3.839e-02,1.759e-02,4.718e-07
1500000.0,-2.259e-02,-4.327e-02,-5.883e-02,-4.093e-02,-1.930e-02,-1.535e-11
1515000.0,-9.325e-02,-1.801e-01,-2.561e-01,-2.222e-01,-1.906e-02,-7.318e-10
1530000.0,-6.566e-02,-1.292e-01,-1.872e-01,-1.707e-01,2.353e-02,3.437e-10
1545000.0,-6.950e-02,-1.365e-01,-1.983e-01,-1.737e-01,2.091e-04,-2.007e-09
1560000.0,-3.554e-02,-7.006e-02,-1.013e-01,-8.849e-02,5.853e-03,-1.818e-10
1575000.0,3.299e-05,-7.114e-03,-2.794e-04,-1.418e-02,2.562e-03,3.096e-07
1590000.0,-2.474e-02,-4.773e-02,-6.522e-02,-4.332e-02,-1.701e-02,-2.351e-10
1605000.0,-9.813e-02,-1.917e-01,-2.768e-01,-2.447e-01,-4.357e-04,-1.748e-09
1620000.0,-3.481e-02,-6.940e-02,-1.013e-01,-9.895e-02,2.427e-02,5.437e-10
1635000.0,-1.647e-02,-3.470e-02,-4.974e-02,-4.772e-02,6.988e-03,-7.073e-11
1650000.0,-1.149e-02,-2.620e-02,-3.803e-02,-3.519e-02,7.878e-03,2.806e-08
1665000.0,1.063e-03,-4.072e-03,-2.462e-05,-8.912e-03,3.363e-03,1.038e-07
1680000.0,-3.435e-02,-6.528e-02,-8.960e-02,-5.945e-02,-2.665e-02,-3.296e-10
1695000.0,-6.305e-02,-1.263e-01,-1.846e-01,-1.802e-01,3.661e-02,5.366e-10
1710000.0,-1.814e-02,-3.679e-02,-5.275e-02,-4.324e-02,3.441e-03,-1.442e-10
1725000.0,-1.118e-01,-2.176e-01,-3.134e-01,-2.768e-01,8.207e-03,-1.300e-09
