time,A,B,C,4,5,6
780000.0,4.4387789e+00,3.9671059e+00,3.1226674e+00,5.5643096e+00,1.5039411e-02,-1.1733428e-14
795000.0,5.0799272e+00,4.3719750e+00,3.6354699e+00,6.0962920e+00,3.4261584e-03,-2.1850773e-14
810000.0,4.3824446e+00,3.7822228e+00,3.1633027e+00,5.6657986e+00,1.5362980e-02,-6.0367557e-14
825000.0,4.4853912e+00,3.8492373e+00,3.2887873e+00,5.7078979e+00,9.3672038e-03,-1.7991234e-15
840000.0,3.7562010e+00,3.1721811e+00,2.7022124e+00,4.3499510e+00,2.1977410e-01,-1.4789588e-15
855000.0,6.1498847e+00,5.2359283e+00,4.5041577e+00,7.5521685e+00,1.4305429e-01,-1.8634376e-14
870000.0,7.3591610e+00,6.2843967e+00,5.4055913e+00,9.0023660e+00,1.6523183e-01,-2.0739493e-14
885000.0,7.7871623e+00,6.6247922e+00,5.6453911e+00,9.0608797e+00,1.4749709e-01,-2.0948920e-14
900000.0,7.3554878e+00,6.2728746e+00,5.3833958e+00,8.9280896e+00,1.6002907e-01,-2.2072881e-14
915000.0,7.5076742e+00,6.3898664e+00,5.4625555e+00,8.9177952e+00,1.4440225e-01,-1.8344277e-14
930000.0,7.2835717e+00,6.2034664e+00,5.3209131e+00,8.7782924e+00,1.0045416e-01,-2.5449861e-15
945000.0,8.0392271e+00,6.8548926e+00,5.8700624e+00,9.6624826e+00,6.0689450e-02,-7.9007845e-15
960000.0,8.0573376e+00,6.8695969e+00,5.8908032e+00,9.6757584e+00,6.1048332e-02,-7.0958885e-15
975000.0,8.2421738e+00,7.0312495e+00,6.0178252e+00,9.8911911e+00,6.5150470e-02,-7.4459914e-15
990000.0,7.8332293e+00,6.6766541e+00,5.7227823e+00,9.3926735e+00,5.0997020e-02,-6.9536382e-15
1005000.0,7.5438643e+00,6.4320658e+00,5.5170701e+00,9.0832310e+00,3.5299663e-02,-7.7474334e-15
1020000.0,6.3478544e+00,5.4025897e+00,4.6346026e+00,7.6346071e+00,6.8024746e-02,-1.2618362e-14
1035000.0,6.8541907e+00,5.8271310e+00,4.9768487e+00,8.0893549e+00,9.9663973e-02,-2.1368519e-14
1050000.0,7.3857628e+00,6.2951036e+00,5.3957940e+00,8.9214620e+00,8.1283299e-02,-1.9807251e-14
1065000.0,7.0582074e+00,6.0112783e+00,5.1562065e+00,8.4878585e+00,7.7936440e-02,-1.6633399e-14
1080000.0,7.0092077e+00,5.9690285e+00,5.1186484e+00,8.4227770e+00,7.9161572e-02,-1.6615242e-14
1095000.0,4.6827960e+00,3.9760806e+00,3.4225679e+00,5.7295639e+00,3.0352438e-02,-4.4343132e-15
1110000.0,2.6209614e+00,2.1982382e+00,1.8837860e+00,3.1517871e+00,1.1530908e-02,-4.9895339e-16
1125000.0,3.9895161e+00,3.3792777e+00,2.9050509e+00,4.9077738e+00,1.5747690e-02,-2.4106253e-15
1140000.0,2.7359553e+00,2.3074518e+00,1.9889661e+00,3.4253839e+00,3.4985876e-02,-5.1331949e-16
1155000.0,2.8715499e+00,2.4172930e+00,2.0566307e+00,3.3963155e+00,3.0050749e-02,-1.1048458e-15
1170000.0,2.8662484e+00,2.4060995e+00,2.0480323e+00,3.4088927e+00,2.2194115e-02,-8.9874007e-16
1185000.0,3.6282142e+00,3.0453855e+00,2.6114139e+00,4.2817742e+00,3.9199737e-02,-2.7738353e-15
1200000.0,3.6114189e+00,3.0532880e+00,2.6120779e+00,4.3114022e+00,3.0630443e-02,-2.7389067e-15
1215000.0,3.3769245e+00,2.8413287e+00,2.4302780e+00,3.9996714e+00,2.9815149e-02,-2.1065076e-15
1230000.0,3.2797601e-01,3.9651744e-01,1.8500385e-01,7.7168078e-01,5.4231995e-02,7.2296969e-12
1245000.0,3.9782895e-01,3.0168313e-01,1.0394905e-01,3.8663560e-01,2.5387516e-02,3.0031606e-11
1260000.0,1.4997094e+00,1.2462150e+00,1.0839694e+00,1.4506575e+00,2.9187191e-02,2.0990851e-13
1275000.0,2.7269462e+00,2.2928484e+00,1.9867427e+00,3.0441771e+00,9.5936915e-02,1.4294852e-13
1290000.0,4.0645480e+00,3.3989806e+00,2.8968291e+00,4.1712063e+00,7.7475012e-02,-2.2887682e-14
1305000.0,4.3411177e+00,3.7345438e+00,3.3054133e+00,5.3337732e+00,2.6851941e-01,-2.5109565e-15
1320000.0,1.5332499e+00,1.2868878e+00,1.1368577e+00,1.7220427e+00,8.3117833e-02,6.7518013e-13
1335000.0,5.5113123e+00,4.6744585e+00,4.0368998e+00,6.1478937e+00,7.9131869e-02,-8.7507814e-14
1350000.0,5.5797565e+00,4.7450124e+00,4.0882671e+00,6.3565702e+00,1.5872580e-01,-4.9504701e-15
1365000.0,4.1282549e+00,3.5070057e+00,3.0472919e+00,4.7256348e+00,1.5738561e-01,-4.3735329e-16
1380000.0,5.8559669e+00,4.9865114e+00,4.3205947e+00,6.6047398e+00,9.6620492e-02,-2.5520935e-14
1395000.0,1.5516192e+00,1.3348918e+00,1.2029092e+00,2.0786502e+00,1.0679654e-01,7.5190257e-11
